tracker,config,avg_fps,avg_num_tracks,avg_det_time,avg_track_time,total_frames
ByteTracker,sort_config.yaml,10.427084043761667,1.849056603773585,94.75257261744086,1.1515167524229806,53
DeepSORTTracker,sort_config.yaml,9.69991328910752,0.0,101.37720827786427,1.7164968094735775,53
SORTTracker,sort_config.yaml,480.40462385273514,0.09433962264150944,1.3558909578143425,0.72568767475632,53
