tracker,config,avg_fps,avg_num_tracks,avg_det_time,avg_track_time,total_frames
ByteTracker,sort_config.yaml,18.790433650386575,3.979281767955801,52.083412586654745,1.135156958142697,724
DeepSORTTracker,sort_config.yaml,15.081968344523482,1.5621546961325967,49.89504484840519,16.40894136376144,724
SORTTracker,sort_config.yaml,27.631429336310262,7.526243093922652,21.17013733689956,15.020534807805857,724
