tracker,config,avg_fps,avg_num_tracks,avg_det_time,avg_track_time,total_frames
ByteTracker,sort_config.yaml,6.4519942036269295,7.362666666666667,151.44741408030194,3.543229262034098,1500
DeepSORTTracker,sort_config.yaml,3.593961200162115,5.0793333333333335,141.24674860636392,136.99776887893677,1500
SORTTracker,sort_config.yaml,34.86575923804303,4.616666666666666,17.490255514780678,11.191179275512695,1500
