tracker,config,avg_fps,avg_num_tracks,avg_det_time,avg_track_time,total_frames
ByteTracker,byte_track_config.yaml,8.738195160185882,1.849056603773585,113.52741493369048,0.912693311583321,53
DeepSORTTracker,deep_sort_config.yaml,11.73008708463174,0.0,83.64174500951226,1.609113981138985,53
SORTTracker,sort_config.yaml,825.7025291301263,0.09433962264150944,0.8240375878675928,0.38705232008448187,53
